0.000000000000000000e+00 1.000000000000000000e+00 2.000000000000000000e+00 3.000000000000000000e+00 4.000000000000000000e+00 5.000000000000000000e+00 6.000000000000000000e+00 7.000000000000000000e+00 8.000000000000000000e+00 9.000000000000000000e+00 1.000000000000000000e+01 1.100000000000000000e+01
5.001000000000000237e-03 3.900780000000000219e-02 4.500900000000000040e-02 1.790358099999999897e-01 7.101419999999999955e-02 3.030606100000000080e-01 1.450290100000000137e-01 9.501900000000000623e-02 1.610322100000000090e-01 1.330266099999999896e-01 1.570314100000000102e-01 1.330266099999999896e-01
