0.000000000000000000e+00 1.000000000000000000e+00 2.000000000000000000e+00 3.000000000000000000e+00 4.000000000000000000e+00 5.000000000000000000e+00 6.000000000000000000e+00 7.000000000000000000e+00 8.000000000000000000e+00 9.000000000000000000e+00 1.000000000000000000e+01 1.100000000000000000e+01
1.000000000000000021e-08 4.168054859717570254e-02 -3.501166762506628671e-02 1.950650237740058912e-01 6.502167134728573106e-02 2.984328108111932165e-01 1.550516848075717824e-01 -9.836612411317798010e-02 -1.717239058432289411e-01 -1.283761205875753875e-01 1.517172391679702248e-01 1.317105701801629392e-01
